primary_transaction_id,timestamp,ticket_id,event_id,buyer_id,face_value_price,is_bulk_bot_suspected
PTX101520,2026-01-20 20:28:59.028946,T-fd264f4b07,E2046,U100036,79.47,0
PTX101521,2025-11-07 09:20:17.593645,T-5c952040c0,E2116,U100307,8.35,0
PTX101522,2026-04-10 23:18:37.977727,T-1d43f48402,E2136,U100218,25.2,0
PTX101523,2026-02-20 11:49:14.613075,T-42ede093bf,E2081,U100211,80.64,0
PTX101524,2026-03-02 20:30:59.259241,T-b4f2b8b3fc,E2043,U100114,9.04,0
PTX101525,2026-03-19 11:01:48.768575,T-bc03fe0bc8,E2103,U100463,193.22,0
PTX101526,2026-04-27 11:22:46.028959,T-4253c18f17,E2104,U100067,128.06,0
PTX101527,2026-03-29 03:21:32.765985,T-34acee4e40,E2104,U100028,128.06,0
PTX101528,2025-11-06 03:09:24.144676,T-79669ecc61,E2092,U100304,121.83,0
PTX101529,2025-09-29 14:23:29.453274,T-e4840816d9,E2030,U100161,21.8,0
PTX101530,2025-10-30 11:19:59.931099,T-736b9eaee9,E2031,U100389,27.14,0
PTX101531,2026-03-27 01:04:02.787684,T-da5d82b52e,E2135,U100183,120.49,0
PTX101532,2026-03-07 20:45:29.704978,T-0d1446a259,E2042,U100068,170.65,0
PTX101533,2025-12-19 09:19:21.659659,T-42605e1f14,E2085,U100403,266.86,0
PTX101534,2025-11-25 04:39:50.845526,T-539ff27a2b,E2095,U100410,155.03,0
PTX101535,2026-01-26 19:24:43.433532,T-dc345bbd1c,E2082,U100193,67.08,0
PTX101536,2025-12-02 07:31:35.639912,T-6ad67f1514,E2132,U100548,115.37,0
PTX101537,2026-04-14 06:12:32.838985,T-cd27bb29aa,E2007,U100264,14.54,0
PTX101538,2025-11-05 13:24:22.631172,T-b71c54b012,E2140,U100022,172.0,0
PTX101539,2026-03-24 04:12:39.217729,T-e7ffa05e0d,E2060,U100586,19.83,0
PTX101540,2026-03-07 23:14:54.702893,T-cc183ddd2a,E2091,U100046,148.0,1
PTX101541,2025-12-02 18:55:34.978004,T-881a9b4d6a,E2138,U100588,11.43,0
PTX101542,2026-05-27 22:46:46.217292,T-1a3ea79e75,E2107,U100011,289.44,0
PTX101543,2026-04-17 03:49:44.210369,T-880af5235a,E2102,U100508,70.56,0
PTX101544,2025-12-08 06:06:31.663516,T-826f67826b,E2061,U100333,108.5,0
PTX101545,2025-12-02 19:11:06.604219,T-8acd9d8a78,E2090,U100598,390.19,0
PTX101546,2026-01-09 10:53:11.006228,T-ba23e355f6,E2005,U100223,349.59,0
PTX101547,2026-04-02 07:29:12.671406,T-b83f805a7b,E2003,U100486,352.25,0
PTX101548,2026-04-08 22:41:48.642275,T-14f984ba4b,E2099,U100180,392.02,0
PTX101549,2026-02-10 18:15:32.096373,T-6e30283a78,E2060,U100360,19.83,0
PTX101550,2026-02-17 22:41:31.912504,T-5288d7240f,E2005,U100308,349.59,0
PTX101551,2026-02-27 19:34:24.214266,T-9c0a2272ae,E2002,U100591,133.18,0
PTX101552,2026-02-16 19:26:44.973942,T-6271a52836,E2059,U100194,35.78,0
PTX101553,2026-04-21 21:52:29.496039,T-64613554f5,E2008,U100445,10.99,0
PTX101554,2026-01-22 00:13:45.632096,T-687a60547c,E2041,U100242,268.89,0
PTX101555,2026-03-20 09:52:14.918739,T-1acd7a1c2e,E2076,U100411,25.54,0
PTX101556,2026-02-09 04:17:16.187760,T-e59e7cb517,E2082,U100192,67.08,0
PTX101557,2026-04-26 03:42:31.209397,T-0f506ecfed,E2101,U100083,12.28,0
PTX101558,2026-01-20 23:36:43.708397,T-3d769345f0,E2025,U100568,384.01,0
PTX101559,2026-04-12 14:09:44.673998,T-081505fea8,E2057,U100503,21.71,0
PTX101560,2025-11-12 07:55:47.181446,T-3fab9a3349,E2140,U100532,172.0,0
PTX101561,2025-11-05 03:54:24.000306,T-74475f315a,E2106,U100002,286.96,0
PTX101562,2026-03-25 02:00:33.831516,T-0995603104,E2082,U100344,67.08,0
PTX101563,2026-03-19 04:32:19.073847,T-9a785d96a1,E2108,U100549,32.39,0
PTX101564,2026-02-14 05:51:45.067051,T-aef4f31eb2,E2110,U100416,178.61,0
PTX101565,2026-02-05 22:30:53.395641,T-778d417046,E2051,U100231,240.35,0
PTX101566,2026-04-07 13:23:59.437551,T-fa76f55ac5,E2103,U100492,193.22,0
PTX101567,2026-05-19 20:36:16.359007,T-21d947d559,E2146,U100025,125.6,0
PTX101568,2025-10-19 20:19:01.246072,T-7a5ef2208b,E2030,U100476,21.8,0
PTX101569,2025-11-20 21:16:35.024031,T-f29cb01644,E2065,U100331,275.0,0
PTX101570,2026-02-07 01:22:30.209507,T-511a73df06,E2135,U100392,120.49,0
PTX101571,2025-11-14 12:26:32.003838,T-7588424b43,E2090,U100271,390.19,0
PTX101572,2026-05-10 22:14:22.919576,T-a7f1681a74,E2063,U100379,13.45,0
PTX101573,2026-02-04 11:55:25.007243,T-4a40ee9c87,E2038,U100105,110.29,0
PTX101574,2026-05-05 22:12:09.094131,T-06b02a5545,E2052,U100281,261.8,0
PTX101575,2025-12-06 11:39:58.694125,T-5e6885da3f,E2084,U100578,9.66,0
PTX101576,2026-03-24 10:33:28.723709,T-d6aedf35cf,E2057,U100598,21.71,0
PTX101577,2026-01-07 19:58:25.235686,T-a877396b3f,E2078,U100510,223.13,0
PTX101578,2025-10-14 08:47:24.826004,T-970c8fcda8,E2111,U100298,31.94,0
PTX101579,2026-06-05 18:23:58.909132,T-7ae4128c60,E2060,U100221,19.83,0
PTX101580,2026-05-19 01:55:08.280208,T-3ec5178c6d,E2076,U100245,25.54,0
PTX101581,2026-05-15 00:09:53.490315,T-d9ba41299d,E2044,U100350,96.95,0
PTX101582,2025-12-16 21:23:50.741031,T-577690ad95,E2031,U100067,27.14,0
PTX101583,2025-12-29 17:45:10.353825,T-55922e0b43,E2006,U100317,30.52,0
PTX101584,2026-03-24 01:01:22.809007,T-462b06bb87,E2004,U100257,236.73,0
PTX101585,2026-05-18 07:06:24.393058,T-171972eaab,E2099,U100278,392.02,0
PTX101586,2026-02-02 14:01:02.090002,T-14d0931a79,E2001,U100261,63.33,0
PTX101587,2026-05-12 22:03:39.998506,T-7493e1318b,E2039,U100142,272.37,0
PTX101588,2026-03-07 18:21:13.995106,T-8e79fb9c1f,E2003,U100324,352.25,0
PTX101589,2026-03-22 02:09:33.164318,T-7f8696f6ca,E2068,U100263,10.12,0
PTX101590,2026-04-09 07:05:57.781707,T-d7f066cae0,E2038,U100035,110.29,0
PTX101591,2026-07-04 02:00:47.136707,T-a37accbbdd,E2142,U100236,141.68,0
PTX101592,2026-03-02 02:53:55.153540,T-3e50f8c14b,E2138,U100360,11.43,0
PTX101593,2026-01-17 06:02:41.265698,T-1ad2fce98f,E2127,U100263,291.21,0
PTX101594,2026-03-26 15:57:16.468304,T-f478261bfc,E2010,U100494,295.6,0
PTX101595,2026-05-07 10:29:35.550321,T-0e20ef0dd0,E2000,U100264,380.47,0
PTX101596,2026-02-20 23:59:46.428016,T-b8ea0bc9e3,E2081,U100305,80.64,0
PTX101597,2025-10-28 13:43:37.684148,T-1d6e470772,E2098,U100546,12.8,0
PTX101598,2026-03-02 15:50:33.043697,T-a990b925dc,E2000,U100325,380.47,0
PTX101599,2025-10-13 22:11:38.749998,T-36c8e55cf0,E2085,U100487,266.86,0
PTX101600,2026-01-20 05:45:43.916188,T-8499bbdb3f,E2029,U100541,24.69,0
PTX101601,2026-02-19 03:51:00.586321,T-332a747183,E2006,U100545,30.52,0
PTX101602,2026-01-21 23:06:56.684604,T-e5640510fb,E2043,U100209,9.04,0
PTX101603,2026-02-14 03:30:01.487927,T-cb10999df0,E2110,U100565,178.61,0
PTX101604,2026-06-12 10:19:42.163126,T-f7b9ed3893,E2071,U100381,10.85,0
PTX101605,2025-12-28 23:05:13.400315,T-8e61c733d6,E2018,U100227,316.28,0
PTX101606,2026-06-22 15:18:28.409295,T-654da213a6,E2066,U100032,17.22,0
PTX101607,2026-03-25 09:58:09.113861,T-fae85d0816,E2101,U100571,12.28,0
PTX101608,2026-03-13 18:28:58.928619,T-3be3dfd311,E2067,U100121,31.16,0
PTX101609,2025-10-11 19:54:21.711983,T-76fcb0bc32,E2078,U100424,223.13,0
PTX101610,2026-04-05 04:42:33.920306,T-79fde09ca3,E2062,U100303,319.71,0
PTX101611,2026-02-25 01:42:04.699623,T-b7006a399f,E2128,U100579,175.71,0
PTX101612,2026-04-07 19:28:29.638146,T-645597732b,E2102,U100324,70.56,0
PTX101613,2026-05-24 14:16:09.568686,T-defea15781,E2003,U100300,352.25,0
PTX101614,2025-10-09 12:05:06.690266,T-da2e6aa4f1,E2129,U100381,302.62,0
PTX101615,2026-03-19 08:48:55.615868,T-1fd1bacc5d,E2133,U100525,236.52,0
PTX101616,2026-02-23 12:07:43.258013,T-f8490130db,E2145,U100117,154.98,0
PTX101617,2026-04-11 07:50:50.465749,T-f016f8c33c,E2104,U100290,128.06,0
PTX101618,2025-12-01 06:33:42.828009,T-7d734a0b26,E2078,U100468,223.13,0
PTX101619,2026-05-14 09:09:23.439189,T-978ea9d28b,E2145,U100019,154.98,0
PTX101620,2026-04-04 04:45:12.016069,T-ece3759dd2,E2103,U100421,193.22,0
PTX101621,2026-02-09 13:06:52.736855,T-a30da1bbeb,E2081,U100191,80.64,0
PTX101622,2025-12-23 17:45:45.185126,T-9102145dc6,E2054,U100583,235.15,0
PTX101623,2025-12-25 20:27:19.114929,T-ba3001ce80,E2093,U100347,352.24,0
PTX101624,2025-12-30 06:34:55.730778,T-591f152030,E2085,U100592,266.86,0
PTX101625,2026-03-29 22:37:32.476591,T-198cf40b80,E2066,U100088,17.22,0
PTX101626,2026-02-18 20:01:20.169520,T-0c118cb88a,E2023,U100580,38.36,0
PTX101627,2025-11-11 07:59:55.665779,T-f21bae679d,E2061,U100416,108.5,0
PTX101628,2026-03-02 06:29:55.299527,T-48cdf4388c,E2038,U100157,110.29,0
PTX101629,2025-12-30 16:18:46.576737,T-427b137add,E2046,U100196,79.47,0
PTX101630,2026-04-30 05:37:18.534517,T-b25cfbf175,E2107,U100042,289.44,0
PTX101631,2026-03-19 00:20:29.600249,T-3acbea0320,E2000,U100166,380.47,0
PTX101632,2026-01-20 17:58:53.045878,T-d5b6d9ab49,E2068,U100129,10.12,0
PTX101633,2026-02-26 02:09:07.634639,T-1767449b27,E2102,U100504,70.56,0
PTX101634,2025-12-01 05:41:01.643754,T-cf1f91fa6a,E2006,U100157,30.52,0
PTX101635,2025-12-20 02:25:23.049291,T-bf8fc2ed07,E2043,U100146,9.04,0
PTX101636,2026-04-07 07:34:09.593330,T-b2a02957db,E2112,U100368,10.3,0
PTX101637,2026-02-15 20:20:49.037500,T-5f699ce5ce,E2134,U100300,241.3,0
PTX101638,2026-03-23 00:32:32.821251,T-cabf05a86f,E2046,U100011,79.47,0
PTX101639,2026-05-02 06:42:04.111070,T-b0ff856b5c,E2102,U100416,70.56,0
PTX101640,2026-05-09 09:47:56.023057,T-ca8481aaf0,E2149,U100157,175.26,0
PTX101641,2025-10-18 00:32:28.059020,T-389a6c726e,E2143,U100075,11.96,0
PTX101642,2026-01-04 08:59:45.365508,T-7efdba0b0d,E2005,U100582,349.59,0
PTX101643,2026-03-06 05:28:39.566597,T-63f19ce2aa,E2068,U100018,10.12,0
PTX101644,2026-06-05 17:27:50.878497,T-3a90099301,E2013,U100036,39.11,0
PTX101645,2025-11-23 22:31:24.053285,T-a86b6e9e27,E2054,U100132,235.15,0
PTX101646,2025-12-10 01:02:32.033863,T-6b8517d1a9,E2011,U100321,238.84,0
PTX101647,2026-03-23 05:05:18.541841,T-c1ac8aac37,E2104,U100090,128.06,0
PTX101648,2026-04-11 15:20:56.624074,T-ca8d74a2c2,E2069,U100350,211.28,0
PTX101649,2025-11-23 06:58:01.882058,T-f797e6674b,E2129,U100183,302.62,0
PTX101650,2026-04-25 03:02:07.539937,T-74a6666b91,E2119,U100567,16.24,0
PTX101651,2026-01-27 09:24:54.497431,T-8a7f03a11b,E2053,U100113,67.42,0
PTX101652,2026-04-18 08:54:33.332339,T-793c86dd08,E2002,U100305,133.18,0
PTX101653,2026-03-23 13:35:17.829118,T-56f5881584,E2023,U100085,38.36,0
PTX101654,2025-11-23 13:08:30.926695,T-9080b5f46b,E2138,U100540,11.43,0
PTX101655,2025-12-26 20:10:49.482068,T-c4b533ea52,E2081,U100031,80.64,0
PTX101656,2025-12-07 23:18:02.196419,T-93f35980ab,E2085,U100391,266.86,0
PTX101657,2026-01-30 09:06:17.773318,T-6af6ab3e90,E2141,U100345,96.8,0
PTX101658,2026-01-15 07:31:22.015509,T-698f62ddc7,E2042,U100111,170.65,1
PTX101659,2026-03-11 05:59:22.201942,T-5b22bbc232,E2032,U100416,36.74,0
PTX101660,2026-03-26 04:51:18.385882,T-bcabc6f77e,E2117,U100042,140.34,0
PTX101661,2026-04-23 21:40:03.751533,T-11ad963286,E2007,U100184,14.54,0
PTX101662,2025-12-21 08:57:41.823428,T-8278fd7c07,E2006,U100129,30.52,0
PTX101663,2026-03-15 10:25:52.107588,T-c1a9ca529c,E2109,U100218,180.77,0
PTX101664,2026-05-15 23:19:55.273121,T-6ba9b38240,E2076,U100358,25.54,0
PTX101665,2026-04-02 04:14:52.798047,T-952b58f341,E2001,U100248,63.33,0
PTX101666,2026-03-18 03:24:45.463367,T-c10d97cfa1,E2145,U100393,154.98,0
PTX101667,2026-01-17 13:14:00.711625,T-097c8e7271,E2005,U100036,349.59,0
PTX101668,2026-02-06 03:43:37.501846,T-be39dc720a,E2056,U100216,203.24,0
PTX101669,2026-02-25 18:12:52.152779,T-01190a44b3,E2047,U100564,131.5,0
PTX101670,2025-12-14 05:02:36.833314,T-63fcd9d786,E2042,U100414,170.65,0
PTX101671,2026-02-24 20:54:54.781729,T-fb2a6d17b4,E2021,U100488,347.54,0
PTX101672,2026-02-22 16:41:16.018895,T-d65b9c8b28,E2122,U100053,129.8,0
PTX101673,2025-12-23 03:53:48.915126,T-14daca4e84,E2031,U100090,27.14,1
PTX101674,2025-10-29 07:17:03.028662,T-696103b7ac,E2037,U100468,200.88,0
PTX101675,2026-02-27 08:40:51.162075,T-d3d3428ac8,E2076,U100575,25.54,0
PTX101676,2026-01-19 14:40:18.650433,T-5ca048d292,E2102,U100239,70.56,0
PTX101677,2026-03-04 01:42:49.846307,T-8aae27f970,E2059,U100583,35.78,0
PTX101678,2025-11-07 01:58:27.232359,T-499aca0621,E2122,U100567,129.8,0
PTX101679,2026-04-07 02:38:37.563972,T-6d479abb58,E2071,U100514,10.85,0
PTX101680,2026-01-15 21:06:35.248577,T-9978d29d8e,E2040,U100057,32.45,0
PTX101681,2026-03-21 04:06:42.737568,T-626fff049d,E2017,U100204,17.57,0
PTX101682,2026-01-07 22:37:26.915821,T-2e043eab3b,E2029,U100140,24.69,0
PTX101683,2026-03-25 03:30:40.426886,T-1417c6a2c3,E2005,U100538,349.59,0
PTX101684,2025-11-12 00:03:37.729445,T-596c463f1b,E2120,U100465,203.01,0
PTX101685,2026-01-05 12:14:16.723954,T-9fb26cee98,E2032,U100489,36.74,0
PTX101686,2026-01-18 07:19:12.878922,T-2f630b11b9,E2046,U100579,79.47,0
PTX101687,2026-02-09 05:05:41.428091,T-293b8a49d7,E2015,U100217,27.54,0
PTX101688,2026-03-22 08:31:48.183554,T-fab31380d7,E2076,U100458,25.54,0
PTX101689,2025-12-27 02:40:22.334729,T-b22ccba513,E2086,U100375,90.84,0
PTX101690,2026-03-10 02:29:48.517815,T-286ac16aed,E2041,U100568,268.89,0
PTX101691,2026-02-28 10:53:52.961689,T-ee98d0bada,E2117,U100292,140.34,0
PTX101692,2025-11-19 04:26:00.391616,T-ef7ec42f33,E2049,U100577,14.69,0
PTX101693,2026-02-25 20:07:04.850808,T-e580034022,E2103,U100219,193.22,0
PTX101694,2026-01-01 08:42:29.796705,T-2ee54d1799,E2068,U100001,10.12,0
PTX101695,2026-02-23 13:20:43.133050,T-f470daef17,E2006,U100295,30.52,0
PTX101696,2025-12-06 00:37:06.466691,T-382186e5a0,E2085,U100103,266.86,0
PTX101697,2025-09-17 09:24:14.092622,T-e74b92c092,E2132,U100275,115.37,0
PTX101698,2026-01-09 21:00:31.031197,T-5e6f2688b6,E2102,U100429,70.56,0
PTX101699,2026-03-30 19:24:59.224085,T-a74360a334,E2074,U100415,35.32,0
PTX101700,2026-04-25 10:44:19.458655,T-a73b6446a4,E2142,U100545,141.68,0
PTX101701,2026-02-26 15:30:44.900979,T-81c6ad256a,E2001,U100353,63.33,0
PTX101702,2026-01-18 13:57:25.230679,T-df41b04040,E2133,U100426,236.52,0
PTX101703,2026-03-07 17:13:38.585435,T-8fbded440b,E2023,U100140,38.36,0
PTX101704,2026-06-15 00:36:52.544905,T-a186ec6521,E2066,U100563,17.22,0
PTX101705,2026-06-18 17:06:26.687709,T-664d116936,E2066,U100248,17.22,0
PTX101706,2026-03-21 04:05:27.818783,T-146c0e8981,E2004,U100255,236.73,0
PTX101707,2025-09-25 23:18:53.214666,T-282f185424,E2055,U100270,177.24,0
PTX101708,2026-03-14 02:04:03.867640,T-dbc4a0be0e,E2112,U100006,10.3,0
PTX101709,2026-02-17 13:40:45.971025,T-e7f49da3fb,E2095,U100593,155.03,0
PTX101710,2026-02-04 05:38:39.248585,T-7ad6bd0277,E2046,U100047,79.47,0
PTX101711,2026-03-16 14:28:29.693390,T-75523233ce,E2080,U100491,24.02,0
PTX101712,2026-01-07 04:58:44.790563,T-3c88d338aa,E2086,U100278,90.84,0
PTX101713,2026-02-12 23:24:28.596516,T-ea1dc5d82d,E2110,U100039,178.61,0
PTX101714,2026-03-23 10:38:21.709849,T-3e3a872992,E2066,U100027,17.22,0
PTX101715,2026-03-15 22:42:00.384710,T-d052096ea5,E2125,U100317,138.51,0
PTX101716,2026-02-22 16:09:47.644577,T-c9fda41b22,E2118,U100120,91.21,0
PTX101717,2026-02-03 00:46:59.090783,T-ac3caee4f1,E2005,U100435,349.59,0
PTX101718,2025-12-18 10:48:28.641395,T-33b1b8168b,E2114,U100156,349.89,0
PTX101719,2026-01-11 18:05:41.850990,T-699c0e934a,E2054,U100361,235.15,0
PTX101720,2026-01-16 17:05:18.768630,T-1562c132a2,E2136,U100567,25.2,0
PTX101721,2026-01-06 03:42:13.226047,T-ee5d082962,E2110,U100562,178.61,0
PTX101722,2025-10-23 18:12:12.582353,T-fec7d316fe,E2035,U100238,142.11,0
PTX101723,2026-02-15 10:47:37.945461,T-884076d9ba,E2141,U100347,96.8,0
PTX101724,2025-12-08 14:32:22.100994,T-995346378e,E2140,U100566,172.0,0
PTX101725,2025-12-08 12:28:30.022303,T-e1bff280a1,E2116,U100419,8.35,0
PTX101726,2025-09-22 19:32:12.874580,T-14d475ee63,E2139,U100390,149.96,0
PTX101727,2026-03-17 18:01:20.515117,T-7d6deb49af,E2028,U100494,262.78,0
PTX101728,2026-05-19 09:43:42.992821,T-eaed6821b4,E2045,U100332,170.7,0
PTX101729,2026-02-09 00:25:15.798386,T-8902d8bdfa,E2047,U100194,131.5,0
PTX101730,2026-02-03 10:52:14.329196,T-05ac35f260,E2051,U100170,240.35,0
PTX101731,2026-04-04 19:15:06.493490,T-4364bdbab2,E2096,U100350,350.86,0
PTX101732,2026-03-10 19:42:32.896737,T-ca44228660,E2020,U100495,173.92,0
PTX101733,2026-04-16 06:36:14.089227,T-efd9df6728,E2033,U100312,76.11,0
PTX101734,2026-02-27 17:38:26.151085,T-c54ec75ced,E2033,U100374,76.11,0
PTX101735,2026-03-24 23:05:54.334129,T-b842ccbe41,E2094,U100129,18.46,0
PTX101736,2026-03-01 10:49:06.022093,T-55afd3118f,E2102,U100235,70.56,0
PTX101737,2026-02-27 13:34:04.253868,T-68513812e1,E2046,U100134,79.47,0
PTX101738,2025-11-19 21:32:44.379506,T-67064a7746,E2118,U100413,91.21,0
PTX101739,2026-01-29 05:55:04.818356,T-78efc0d68c,E2024,U100236,48.89,0
PTX101740,2025-11-14 20:43:46.753906,T-a17affba74,E2035,U100355,142.11,0
PTX101741,2026-03-16 18:23:56.826999,T-be9706164f,E2145,U100536,154.98,0
PTX101742,2026-02-24 07:25:09.808672,T-85e9f987cb,E2112,U100324,10.3,0
PTX101743,2026-02-19 21:04:33.434542,T-f531e0f928,E2144,U100453,199.23,0
PTX101744,2026-03-17 21:48:32.719169,T-334467f3d8,E2080,U100240,24.02,0
PTX101745,2026-04-16 05:55:07.954265,T-0f89c5507e,E2100,U100248,123.4,0
PTX101746,2026-01-06 08:16:49.685129,T-ed61d095e3,E2028,U100401,262.78,0
PTX101747,2026-01-05 02:19:00.916260,T-dbdd12a1c3,E2094,U100554,18.46,0
PTX101748,2026-04-01 19:06:14.341174,T-7d7f2f98d3,E2108,U100375,32.39,0
PTX101749,2026-01-17 09:00:12.645584,T-c4e5187127,E2140,U100122,172.0,0
PTX101750,2025-12-17 11:08:37.968570,T-1a3f5cc7d4,E2127,U100156,291.21,0
PTX101751,2026-04-02 00:16:21.813624,T-7a7b488948,E2149,U100223,175.26,0
PTX101752,2026-03-16 15:34:28.236866,T-55a0b5fba7,E2126,U100382,192.76,0
PTX101753,2026-01-01 09:17:53.089906,T-8bb85c9deb,E2020,U100584,173.92,0
PTX101754,2026-05-08 07:44:45.362882,T-e4c65e75bf,E2034,U100143,108.96,0
PTX101755,2026-04-04 17:28:15.413258,T-c0c671bfac,E2024,U100344,48.89,0
PTX101756,2026-04-15 20:39:16.397918,T-00cfd51bf4,E2142,U100187,141.68,0
PTX101757,2026-03-16 23:59:16.253306,T-b58987bdb4,E2016,U100552,249.66,0
PTX101758,2026-01-15 04:57:33.561102,T-78f3c252ac,E2120,U100419,203.01,0
PTX101759,2025-12-13 17:11:36.882909,T-2e59318459,E2065,U100393,275.0,0
PTX101760,2026-02-06 09:18:19.028331,T-9098e7915e,E2091,U100554,148.0,0
PTX101761,2026-01-16 04:53:48.810653,T-c62dab7e13,E2001,U100067,63.33,0
PTX101762,2025-12-10 12:25:12.524649,T-64a25dd65d,E2085,U100401,266.86,0
PTX101763,2026-01-25 07:30:35.551070,T-cd5bae7287,E2004,U100574,236.73,0
PTX101764,2026-05-03 17:03:23.098482,T-518d090355,E2004,U100566,236.73,0
PTX101765,2026-01-28 11:52:10.712887,T-9d3c6c4c66,E2118,U100044,91.21,0
PTX101766,2026-02-07 23:18:28.831634,T-3eb53b8ea6,E2077,U100237,170.13,0
PTX101767,2026-01-27 20:56:47.842658,T-251aaf5e04,E2091,U100500,148.0,0
PTX101768,2026-06-06 17:19:42.660104,T-f687b69c02,E2080,U100460,24.02,0
PTX101769,2026-03-23 16:29:09.801220,T-3cbad1de6d,E2001,U100340,63.33,0
PTX101770,2025-12-21 03:04:39.452186,T-7773f406d3,E2112,U100496,10.3,0
PTX101771,2025-10-27 09:17:31.528533,T-9fd2377f78,E2087,U100578,29.29,0
PTX101772,2026-05-21 02:52:01.210039,T-5bb7ba327a,E2099,U100438,392.02,0
PTX101773,2025-11-21 16:04:31.302616,T-f4f5612cb6,E2058,U100095,30.07,0
PTX101774,2026-04-01 10:58:03.983550,T-367541ad8d,E2134,U100160,241.3,0
PTX101775,2026-01-28 09:30:43.698708,T-3252583448,E2128,U100448,175.71,0
PTX101776,2025-11-01 01:45:34.486791,T-23e8195395,E2078,U100284,223.13,0
PTX101777,2026-04-05 07:24:00.911188,T-bc0f0a554c,E2016,U100303,249.66,0
PTX101778,2026-01-07 17:13:47.425073,T-3ceb35b3a2,E2021,U100241,347.54,0
PTX101779,2025-12-18 01:20:17.969096,T-4f02809daa,E2110,U100150,178.61,0
PTX101780,2026-04-16 20:43:31.758561,T-7a9abacd18,E2016,U100276,249.66,0
PTX101781,2025-12-25 21:24:12.304631,T-4215f813bf,E2118,U100249,91.21,0
PTX101782,2025-12-09 23:53:15.745129,T-47e368e559,E2140,U100002,172.0,0
PTX101783,2026-03-31 22:57:25.716291,T-2d1858b610,E2022,U100236,64.25,0
PTX101784,2026-03-14 04:26:51.676858,T-58d5bba655,E2114,U100451,349.89,0
PTX101785,2026-03-18 14:44:21.941621,T-59e744b56f,E2062,U100400,319.71,0
PTX101786,2026-03-12 00:55:36.684342,T-1a3e38f82a,E2123,U100536,178.82,0
PTX101787,2026-04-13 22:44:26.549300,T-9d70437bd7,E2025,U100185,384.01,0
PTX101788,2025-12-28 11:03:08.519957,T-0a81bb3af2,E2053,U100551,67.42,0
PTX101789,2026-03-04 14:16:38.421865,T-05f0ce26a5,E2115,U100257,254.46,0
PTX101790,2025-09-18 13:21:19.243012,T-1fda641456,E2139,U100038,149.96,0
PTX101791,2026-01-18 05:06:56.242909,T-1a018e0482,E2113,U100129,26.95,0
PTX101792,2025-12-04 14:18:16.610422,T-9cda5294dc,E2098,U100481,12.8,0
PTX101793,2026-07-08 23:31:22.329570,T-8d108496a6,E2013,U100384,39.11,0
PTX101794,2026-02-15 19:14:53.201800,T-5a2fd875d8,E2025,U100128,384.01,0
PTX101795,2025-12-04 12:26:01.229564,T-b33a0545f5,E2055,U100066,177.24,0
PTX101796,2026-04-06 11:22:19.289972,T-30b013ec30,E2071,U100099,10.85,0
PTX101797,2025-12-11 04:58:18.591651,T-6aaf762774,E2138,U100213,11.43,0
PTX101798,2026-05-07 21:36:17.572512,T-8bcfbaee6d,E2045,U100376,170.7,0
PTX101799,2026-01-18 18:13:15.813005,T-18aef7d221,E2001,U100031,63.33,0
PTX101800,2026-05-12 12:56:38.027634,T-37e325fae3,E2109,U100484,180.77,0
PTX101801,2026-02-13 22:42:33.805324,T-90976f5a40,E2096,U100477,350.86,0
PTX101802,2026-04-12 14:39:28.435805,T-032c5cd90e,E2062,U100537,319.71,0
PTX101803,2026-03-21 10:18:45.604050,T-d3adcf8927,E2105,U100540,64.45,0
PTX101804,2026-02-15 08:38:10.565075,T-5dbdab9a03,E2057,U100332,21.71,0
PTX101805,2026-03-05 03:58:58.454295,T-fb08e602a5,E2046,U100454,79.47,0
PTX101806,2025-11-24 07:11:50.307300,T-e003453331,E2049,U100253,14.69,0
PTX101807,2026-02-16 21:19:21.654871,T-015904a3a2,E2133,U100243,236.52,0
PTX101808,2026-03-16 01:34:02.236292,T-01c1ae149e,E2033,U100434,76.11,0
PTX101809,2026-01-17 13:29:33.620520,T-b3af71cd07,E2058,U100254,30.07,0
PTX101810,2026-03-22 11:42:12.732666,T-fe913d9bca,E2040,U100065,32.45,0
PTX101811,2025-10-14 18:37:18.042663,T-6600e6a2da,E2050,U100232,14.34,0
PTX101812,2026-01-16 14:33:28.761535,T-b14c267de6,E2084,U100258,9.66,0
PTX101813,2026-02-11 23:56:33.741275,T-bf85025ae2,E2017,U100261,17.57,0
PTX101814,2026-02-26 11:05:48.154478,T-b04d49e0dc,E2062,U100037,319.71,0
PTX101815,2025-12-31 04:27:52.712500,T-94c127e716,E2108,U100454,32.39,0
PTX101816,2026-03-01 06:18:16.122884,T-6afe1edc24,E2064,U100302,186.6,0
PTX101817,2025-09-21 16:59:09.030872,T-7e065ebac9,E2078,U100500,223.13,0
PTX101818,2026-03-29 00:36:12.347035,T-d7b3ef1d32,E2044,U100114,96.95,0
PTX101819,2026-02-13 15:39:52.467041,T-71b28d6cdc,E2102,U100408,70.56,0
PTX101820,2026-03-06 23:59:05.860396,T-03f19e0d2b,E2053,U100382,67.42,0
PTX101821,2025-12-08 00:22:47.854790,T-8bf0a054b2,E2043,U100496,9.04,0
PTX101822,2026-05-26 22:02:42.121441,T-4fd83d8e89,E2026,U100201,247.8,0
PTX101823,2026-03-14 10:16:15.756064,T-b685b10ad4,E2002,U100505,133.18,0
PTX101824,2026-02-20 09:54:50.798559,T-bffc8b5587,E2022,U100206,64.25,0
